-64.5,-30.2999992370605,1.5,2.65595889091492
-64.0009078979492,-29.0356693267822,1.5,2.65596199035645
-63.5417556762695,-27.8726291656494,1.5,2.65596199035645
-63.0827217102051,-26.7099304199219,1.5,2.65596199035645
-62.6233940124512,-25.5463523864746,1.5,2.65596199035645
-62.1638450622559,-24.382251739502,1.5,2.65596199035645
-61.7041511535645,-23.217794418335,1.5,2.65596199035645
-61.2442855834961,-22.0529308319092,1.5,2.65596199035645
-60.7835807800293,-20.8858528137207,1.5,2.65596199035645
-59.9782562255859,-18.8458518981934,1.5,2.65596079826355
-59.5176048278809,-17.6789436340332,1.5,2.65596127510071
-59.0575180053711,-16.5134506225586,1.5,2.65596079826355
-58.5983428955078,-15.35032081604,1.5,2.65596079826355
-58.1321487426758,-14.1694145202637,1.5,2.65596079826355
-57.6720733642578,-13.0039768218994,1.5,2.65596079826355
-57.2125244140625,-11.8398561477661,1.5,2.65596079826355
-56.7532119750977,-10.6763200759888,1.5,2.65596008300781
-56.2929191589355,-9.5103874206543,1.5,2.65596008300781
-55.8330230712891,-8.34539699554443,1.5,2.65596008300781
-55.3738212585449,-7.18218612670898,1.5,2.65595984458923
-54.9142837524414,-6.01817464828491,1.5,2.65595984458923
-54.4551429748535,-4.85505485534668,1.5,2.65595960617065
-53.9955673217773,-3.6908814907074,1.5,2.65595960617065
-53.5356521606445,-2.5259006023407,1.5,2.65595936775208
-53.0763053894043,-1.36233401298523,1.5,2.65595936775208
-52.61669921875,-0.198201164603233,1.5,2.6559591293335
-52.1569976806641,0.966299593448639,1.5,2.65595889091492
-51.6970558166504,2.13138127326965,1.5,2.65595889091492
-51.237548828125,3.29540181159973,1.5,2.65595865249634
-50.7780303955078,4.45944261550903,1.5,2.65595841407776
-50.3189888000488,5.62221574783325,1.5,2.65595841407776
-49.8594856262207,6.78624200820923,1.5,2.65595841407776
-49.3993682861328,7.95173406600952,1.5,2.65595841407776
-48.9398498535156,9.11584758758545,1.5,2.65595817565918
-48.480541229248,10.2793884277344,1.5,2.65595817565918
-48.0208168029785,11.4439258575439,1.5,2.65595746040344
-47.5605812072754,12.6097850799561,1.5,2.65595746040344
-47.1015090942383,13.7726020812988,1.5,2.65595746040344
-46.6416664123535,14.9375400543213,1.5,2.65595698356628
-46.1817932128906,16.1024265289307,1.5,2.65595698356628
-45.7223815917969,17.2661991119385,1.5,2.65595698356628
-45.2624855041504,18.4312896728516,1.5,2.65595698356628
-44.8025894165039,19.5962715148926,1.5,2.65595698356628
-44.3432426452637,20.7599258422852,1.5,2.46223831176758
-43.883716583252,21.9239234924316,1.5,8.73458003997803
-43.4241333007813,23.0880661010742,1.5,8.73458003997803
